ticker,category,selected,rest
Camper,Apparel,0.0050002704023541416,0.004889175332658194
Oculus,Gaming,0.0027529950917823923,0.005623511415787347
Carrefour Estaciones de Servicio,Fuel,0.20078382748828172,0.20610148476598034
Mac Cosmetics,Beauty,0.0027907336569484103,0.0006813780584495946
Telpark,Transportation,0.04270803819676263,0.03082131267096077
Don Canino,Pet Supplies,0.0021989041361045645,0.0023892731722639877
Financiera Española de Credito a Distancia,Financial Services,0.041224931632249814,0.0714876778766967
Autogrill,Restaurant,0.007011009281079535,0.004990679623151962
Kiko Milano,Beauty,0.013248006551402874,0.004772934829844713
La Chelinda,Restaurant,0.0034572361251200665,0.002424500733803947
Sonorama,Festivals,0.005912384633442713,0.003304328586566125
Wesmartpark,Parking,0.001531546984295989,0.0017864374169798594
atresmedia,Media,0.0006675490972544216,0.0009501455811936265
Allianz,Insurance,0.5178638245671023,0.6494713458158965
Hiperdino,Grocery,0.0818849852734671,0.08251642385610643
Supercor,Grocery,0.1815690837024241,0.1104815839572109
Lizarran,Restaurant,0.013893639240447201,0.012127989671828801
Republica Movil,Telecom,0.005673193301907823,0.009543470584994973
Hollister,Apparel,0.042092648415024136,0.022719723063864425
Homeaway,Travel,0.013012097674292617,0.009892259328896385
Guess,Apparel,0.023502863410037374,0.0100485748582547
Super Perfumerias,Beauty,0.00431620898753458,0.002493805620213052
Meetic,Dating App,0.003073856918103225,0.007602256882166224
Lacoste,Apparel,0.0022370701133191807,0.0025666996043782297
Tussam,Transportation,0.0010444204117561718,0.0014518230188821284
Silken,Travel,0.006924010669164672,0.004225117577301362
Autoeurope,Rental Cars,0.007588304227943723,0.007423438794098633
Emasagra,Utilities,0.01630640032361048,0.029210090839470713
Compralaentrada.com,Tickets,0.0012292333234956156,0.001077900803338301
Mercado Provenzal,Grocery,0.0003969411829935605,0.0004553381791057667
Botemania,Nightlife,0.014118735679925392,0.06184891356557914
Feuvert,Retail Stores,0.06630563873142287,0.0708525062887616
Catalana Occidente,Insurance,0.1720525548276852,0.24103058686598428
Kiehl's,Beauty,0.013141345786956287,0.0032052016011406845
Marionnaud,Beauty,0.005983840064352499,0.003660074268394284
Intermarche,Grocery,0.007099350683525089,0.007574801873835555
Lycamobile,Telecom,0.0014143817494624764,0.0025119554714266574
Travelgenio.es,Travel,0.04529068072407722,0.04206890338806543
Midas,Automotive,0.027586430994877377,0.026719939355209527
Chicco,Children,0.0032044171427261896,0.001725457868646739
Esso,Fuel,0.007950538467305033,0.007530586491563375
Mutua Madrileña,Insurance,0.8741782095008486,1.0417459898861854
Room Mate Hotels,Travel,0.003287988353027916,0.0022810436232220377
Gros Mercat,Grocery,0.017083309571375264,0.02372084005573796
Adolfo Dominguez,Apparel,0.01713826045506626,0.006865563049433948
Mytaxi,Transportation,0.04669266479505418,0.038813070095996154
Oferplan,Discounts,0.00682069235876746,0.006378005427165796
Macson,Apparel,0.005974079693118615,0.006044814512076626
Uniqlo,Apparel,0.03971572712016788,0.02107585567882002
